Date,Value,quarter,month,weekofyear,year
2012-08-13,88.14,3,8,33,2012
2012-08-14,88.2,3,8,33,2012
2012-08-15,88.0,3,8,33,2012
2012-08-16,88.67,3,8,33,2012
2012-08-17,88.4,3,8,33,2012
2012-08-18,88.4,3,8,33,2012
2012-08-19,88.4,3,8,33,2012
2012-08-20,87.95,3,8,34,2012
2012-08-21,87.46,3,8,34,2012
2012-08-22,87.73,3,8,34,2012
2012-08-23,87.31,3,8,34,2012
2012-08-24,88.05,3,8,34,2012
2012-08-25,88.05,3,8,34,2012
2012-08-26,88.05,3,8,34,2012
2012-08-27,87.74,3,8,35,2012
2012-08-28,88.1,3,8,35,2012
2012-08-29,87.9,3,8,35,2012
2012-08-30,87.2,3,8,35,2012
2012-08-31,87.3,3,8,35,2012
2012-09-01,87.3,3,9,35,2012
2012-09-02,87.3,3,9,35,2012
2012-09-03,87.3,3,9,36,2012
2012-09-04,87.12,3,9,36,2012
2012-09-05,87.33,3,9,36,2012
2012-09-06,88.99,3,9,36,2012
2012-09-07,89.92,3,9,36,2012
2012-09-08,89.92,3,9,36,2012
2012-09-09,89.92,3,9,36,2012
2012-09-10,89.48,3,9,37,2012
2012-09-11,89.62,3,9,37,2012
2012-09-12,89.55,3,9,37,2012
2012-09-13,91.23,3,9,37,2012
2012-09-14,92.3,3,9,37,2012
2012-09-15,92.3,3,9,37,2012
2012-09-16,92.3,3,9,37,2012
2012-09-17,91.91,3,9,38,2012
2012-09-18,91.65,3,9,38,2012
2012-09-19,90.57,3,9,38,2012
2012-09-20,91.52,3,9,38,2012
2012-09-21,91.92,3,9,38,2012
2012-09-22,91.92,3,9,38,2012
2012-09-23,91.92,3,9,38,2012
2012-09-24,91.88,3,9,39,2012
2012-09-25,91.74,3,9,39,2012
2012-09-26,91.23,3,9,39,2012
2012-09-27,91.8,3,9,39,2012
2012-09-28,91.45,3,9,39,2012
2012-09-29,91.45,3,9,39,2012
2012-09-30,91.45,3,9,39,2012
2012-10-01,91.8,4,10,40,2012
2012-10-02,91.72,4,10,40,2012
2012-10-03,91.7,4,10,40,2012
2012-10-04,92.22,4,10,40,2012
2012-10-05,92.55,4,10,40,2012
2012-10-06,92.55,4,10,40,2012
2012-10-07,92.55,4,10,40,2012
2012-10-08,92.68,4,10,41,2012
2012-10-09,92.13,4,10,41,2012
2012-10-10,91.03,4,10,41,2012
2012-10-11,91.17,4,10,41,2012
2012-10-12,91.03,4,10,41,2012
2012-10-13,91.03,4,10,41,2012
2012-10-14,91.03,4,10,41,2012
2012-10-15,91.51,4,10,42,2012
2012-10-16,92.38,4,10,42,2012
2012-10-17,93.39,4,10,42,2012
2012-10-18,93.48,4,10,42,2012
2012-10-19,92.15,4,10,42,2012
2012-10-20,92.15,4,10,42,2012
2012-10-21,92.15,4,10,42,2012
2012-10-22,92.19,4,10,43,2012
2012-10-23,90.18,4,10,43,2012
2012-10-24,89.88,4,10,43,2012
2012-10-25,90.43,4,10,43,2012
2012-10-26,90.62,4,10,43,2012
2012-10-27,90.62,4,10,43,2012
2012-10-28,90.62,4,10,43,2012
2012-10-29,90.62,4,10,44,2012
2012-10-30,90.62,4,10,44,2012
2012-10-31,91.17,4,10,44,2012
2012-11-01,91.6,4,11,44,2012
2012-11-02,90.27,4,11,44,2012
2012-11-03,90.27,4,11,44,2012
2012-11-04,90.27,4,11,44,2012
2012-11-05,90.63,4,11,45,2012
2012-11-06,91.61,4,11,45,2012
2012-11-07,88.18,4,11,45,2012
2012-11-08,87.07,4,11,45,2012
2012-11-09,87.21,4,11,45,2012
2012-11-10,87.21,4,11,45,2012
2012-11-11,87.21,4,11,45,2012
2012-11-12,87.32,4,11,46,2012
2012-11-13,86.47,4,11,46,2012
2012-11-14,86.07,4,11,46,2012
2012-11-15,86.14,4,11,46,2012
2012-11-16,86.45,4,11,46,2012
2012-11-17,86.45,4,11,46,2012
2012-11-18,86.45,4,11,46,2012
2012-11-19,87.67,4,11,47,2012
2012-11-20,87.5,4,11,47,2012
2012-11-21,88.01,4,11,47,2012
2012-11-22,88.01,4,11,47,2012
2012-11-23,89.09,4,11,47,2012
2012-11-24,89.09,4,11,47,2012
2012-11-25,89.09,4,11,47,2012
2012-11-26,88.62,4,11,48,2012
2012-11-27,87.35,4,11,48,2012
2012-11-28,88.1,4,11,48,2012
2012-11-29,88.12,4,11,48,2012
2012-11-30,88.14,4,11,48,2012
2012-12-01,88.14,4,12,48,2012
2012-12-02,88.14,4,12,48,2012
2012-12-03,87.61,4,12,49,2012
2012-12-04,87.19,4,12,49,2012
2012-12-05,87.73,4,12,49,2012
2012-12-06,88.0,4,12,49,2012
2012-12-07,88.6,4,12,49,2012
2012-12-08,88.6,4,12,49,2012
2012-12-09,88.6,4,12,49,2012
2012-12-10,88.41,4,12,50,2012
2012-12-11,88.99,4,12,50,2012
2012-12-12,89.45,4,12,50,2012
2012-12-13,88.58,4,12,50,2012
2012-12-14,88.08,4,12,50,2012
2012-12-15,88.08,4,12,50,2012
2012-12-16,88.08,4,12,50,2012
2012-12-17,88.87,4,12,51,2012
2012-12-18,89.56,4,12,51,2012
2012-12-19,88.44,4,12,51,2012
2012-12-20,88.89,4,12,51,2012
2012-12-21,87.23,4,12,51,2012
2012-12-22,87.23,4,12,51,2012
2012-12-23,87.23,4,12,51,2012
2012-12-24,86.92,4,12,52,2012
2012-12-25,86.92,4,12,52,2012
2012-12-26,87.07,4,12,52,2012
2012-12-27,86.86,4,12,52,2012
2012-12-28,85.1,4,12,52,2012
2012-12-29,85.1,4,12,52,2012
2012-12-30,85.1,4,12,52,2012
2012-12-31,86.55,4,12,1,2012
2013-01-01,86.55,1,1,1,2013
2013-01-02,88.71,1,1,1,2013
2013-01-03,88.55,1,1,1,2013
2013-01-04,88.96,1,1,1,2013
2013-01-05,88.96,1,1,1,2013
2013-01-06,88.96,1,1,1,2013
2013-01-07,87.93,1,1,2,2013
2013-01-08,88.48,1,1,2,2013
2013-01-09,88.14,1,1,2,2013
2013-01-10,89.1,1,1,2,2013
2013-01-11,89.61,1,1,2,2013
2013-01-12,89.61,1,1,2,2013
2013-01-13,89.61,1,1,2,2013
2013-01-14,89.58,1,1,3,2013
2013-01-15,89.53,1,1,3,2013
2013-01-16,89.47,1,1,3,2013
2013-01-17,90.2,1,1,3,2013
2013-01-18,90.8,1,1,3,2013
2013-01-19,90.8,1,1,3,2013
2013-01-20,90.8,1,1,3,2013
2013-01-21,90.8,1,1,4,2013
2013-01-22,90.92,1,1,4,2013
2013-01-23,90.7,1,1,4,2013
2013-01-24,91.35,1,1,4,2013
2013-01-25,91.73,1,1,4,2013
2013-01-26,91.73,1,1,4,2013
2013-01-27,91.73,1,1,4,2013
2013-01-28,91.11,1,1,5,2013
2013-01-29,91.76,1,1,5,2013
2013-01-30,90.67,1,1,5,2013
2013-01-31,89.97,1,1,5,2013
2013-02-01,90.04,1,2,5,2013
2013-02-02,90.04,1,2,5,2013
2013-02-03,90.04,1,2,5,2013
2013-02-04,89.15,1,2,6,2013
2013-02-05,89.74,1,2,6,2013
2013-02-06,89.79,1,2,6,2013
2013-02-07,88.25,1,2,6,2013
2013-02-08,88.61,1,2,6,2013
2013-02-09,88.61,1,2,6,2013
2013-02-10,88.61,1,2,6,2013
2013-02-11,88.28,1,2,7,2013
2013-02-12,88.46,1,2,7,2013
2013-02-13,88.67,1,2,7,2013
2013-02-14,88.52,1,2,7,2013
2013-02-15,88.36,1,2,7,2013
2013-02-16,88.36,1,2,7,2013
2013-02-17,88.36,1,2,7,2013
2013-02-18,88.36,1,2,8,2013
2013-02-19,89.32,1,2,8,2013
2013-02-20,88.97,1,2,8,2013
2013-02-21,88.59,1,2,8,2013
2013-02-22,89.2,1,2,8,2013
2013-02-23,89.2,1,2,8,2013
2013-02-24,89.2,1,2,8,2013
2013-02-25,87.7,1,2,9,2013
2013-02-26,88.51,1,2,9,2013
2013-02-27,89.53,1,2,9,2013
2013-02-28,89.55,1,2,9,2013
2013-03-01,89.43,1,3,9,2013
2013-03-02,89.43,1,3,9,2013
2013-03-03,89.43,1,3,9,2013
2013-03-04,88.95,1,3,10,2013
2013-03-05,89.61,1,3,10,2013
2013-03-06,89.56,1,3,10,2013
2013-03-07,88.71,1,3,10,2013
2013-03-08,88.97,1,3,10,2013
2013-03-09,88.97,1,3,10,2013
2013-03-10,88.97,1,3,10,2013
2013-03-11,89.16,1,3,11,2013
2013-03-12,89.16,1,3,11,2013
2013-03-13,89.26,1,3,11,2013
2013-03-14,89.83,1,3,11,2013
2013-03-15,89.37,1,3,11,2013
2013-03-16,89.37,1,3,11,2013
2013-03-17,89.37,1,3,11,2013
2013-03-18,88.77,1,3,12,2013
2013-03-19,88.58,1,3,12,2013
2013-03-20,88.63,1,3,12,2013
2013-03-21,88.17,1,3,12,2013
2013-03-22,89.29,1,3,12,2013
2013-03-23,89.29,1,3,12,2013
2013-03-24,89.29,1,3,12,2013
2013-03-25,89.02,1,3,13,2013
2013-03-26,90.13,1,3,13,2013
2013-03-27,90.58,1,3,13,2013
2013-03-28,90.11,1,3,13,2013
2013-03-29,90.11,1,3,13,2013
2013-03-30,90.11,1,3,13,2013
2013-03-31,90.11,1,3,13,2013
2013-04-01,90.77,2,4,14,2013
2013-04-02,90.58,2,4,14,2013
2013-04-03,89.93,2,4,14,2013
2013-04-04,89.77,2,4,14,2013
2013-04-05,89.01,2,4,14,2013
2013-04-06,89.01,2,4,14,2013
2013-04-07,89.01,2,4,14,2013
2013-04-08,88.6,2,4,15,2013
2013-04-09,88.77,2,4,15,2013
2013-04-10,88.68,2,4,15,2013
2013-04-11,89.22,2,4,15,2013
2013-04-12,88.99,2,4,15,2013
2013-04-13,88.99,2,4,15,2013
2013-04-14,88.99,2,4,15,2013
2013-04-15,86.49,2,4,16,2013
2013-04-16,86.61,2,4,16,2013
2013-04-17,86.08,2,4,16,2013
2013-04-18,86.62,2,4,16,2013
2013-04-19,87.45,2,4,16,2013
2013-04-20,87.45,2,4,16,2013
2013-04-21,87.45,2,4,16,2013
2013-04-22,88.09,2,4,17,2013
2013-04-23,89.3,2,4,17,2013
2013-04-24,89.43,2,4,17,2013
2013-04-25,88.07,2,4,17,2013
2013-04-26,88.0,2,4,17,2013
2013-04-27,88.0,2,4,17,2013
2013-04-28,88.0,2,4,17,2013
2013-04-29,88.21,2,4,18,2013
2013-04-30,88.99,2,4,18,2013
2013-05-01,87.51,2,5,18,2013
2013-05-02,88.63,2,5,18,2013
2013-05-03,90.02,2,5,18,2013
2013-05-04,90.02,2,5,18,2013
2013-05-05,90.02,2,5,18,2013
2013-05-06,90.58,2,5,19,2013
2013-05-07,91.15,2,5,19,2013
2013-05-08,91.7,2,5,19,2013
2013-05-09,91.03,2,5,19,2013
2013-05-10,90.14,2,5,19,2013
2013-05-11,90.14,2,5,19,2013
2013-05-12,90.14,2,5,19,2013
2013-05-13,90.1,2,5,20,2013
2013-05-14,91.11,2,5,20,2013
2013-05-15,91.24,2,5,20,2013
2013-05-16,90.7,2,5,20,2013
2013-05-17,91.76,2,5,20,2013
2013-05-18,91.76,2,5,20,2013
2013-05-19,91.76,2,5,20,2013
2013-05-20,92.52,2,5,21,2013
2013-05-21,92.8,2,5,21,2013
2013-05-22,92.19,2,5,21,2013
2013-05-23,91.79,2,5,21,2013
2013-05-24,91.53,2,5,21,2013
2013-05-25,91.53,2,5,21,2013
2013-05-26,91.53,2,5,21,2013
2013-05-27,91.53,2,5,22,2013
2013-05-28,92.38,2,5,22,2013
2013-05-29,92.08,2,5,22,2013
2013-05-30,92.09,2,5,22,2013
2013-05-31,90.47,2,5,22,2013
2013-06-01,90.47,2,6,22,2013
2013-06-02,90.47,2,6,22,2013
2013-06-03,91.46,2,6,23,2013
2013-06-04,90.79,2,6,23,2013
2013-06-05,89.65,2,6,23,2013
2013-06-06,90.23,2,6,23,2013
2013-06-07,91.45,2,6,23,2013
2013-06-08,91.45,2,6,23,2013
2013-06-09,91.45,2,6,23,2013
2013-06-10,91.12,2,6,24,2013
2013-06-11,90.46,2,6,24,2013
2013-06-12,89.74,2,6,24,2013
2013-06-13,91.33,2,6,24,2013
2013-06-14,90.58,2,6,24,2013
2013-06-15,90.58,2,6,24,2013
2013-06-16,90.58,2,6,24,2013
2013-06-17,91.51,2,6,25,2013
2013-06-18,91.93,2,6,25,2013
2013-06-19,91.0,2,6,25,2013
2013-06-20,89.05,2,6,25,2013
2013-06-21,89.48,2,6,25,2013
2013-06-22,89.48,2,6,25,2013
2013-06-23,89.48,2,6,25,2013
2013-06-24,88.48,2,6,26,2013
2013-06-25,89.11,2,6,26,2013
2013-06-26,89.8,2,6,26,2013
2013-06-27,90.04,2,6,26,2013
2013-06-28,90.35,2,6,26,2013
2013-06-29,90.35,2,6,26,2013
2013-06-30,90.35,2,6,26,2013
2013-07-01,90.3,3,7,27,2013
2013-07-02,90.64,3,7,27,2013
2013-07-03,90.69,3,7,27,2013
2013-07-04,90.69,3,7,27,2013
2013-07-05,91.57,3,7,27,2013
2013-07-06,91.57,3,7,27,2013
2013-07-07,91.57,3,7,27,2013
2013-07-08,92.25,3,7,28,2013
2013-07-09,93.34,3,7,28,2013
2013-07-10,92.82,3,7,28,2013
2013-07-11,93.27,3,7,28,2013
2013-07-12,93.4,3,7,28,2013
2013-07-13,93.4,3,7,28,2013
2013-07-14,93.4,3,7,28,2013
2013-07-15,93.25,3,7,29,2013
2013-07-16,93.3,3,7,29,2013
2013-07-17,93.46,3,7,29,2013
2013-07-18,94.38,3,7,29,2013
2013-07-19,95.17,3,7,29,2013
2013-07-20,95.17,3,7,29,2013
2013-07-21,95.17,3,7,29,2013
2013-07-22,94.83,3,7,30,2013
2013-07-23,95.2,3,7,30,2013
2013-07-24,94.99,3,7,30,2013
2013-07-25,94.97,3,7,30,2013
2013-07-26,94.79,3,7,30,2013
2013-07-27,94.79,3,7,30,2013
2013-07-28,94.79,3,7,30,2013
2013-07-29,94.03,3,7,31,2013
2013-07-30,93.81,3,7,31,2013
2013-07-31,93.75,3,7,31,2013
2013-08-01,92.73,3,8,31,2013
2013-08-02,91.95,3,8,31,2013
2013-08-03,91.95,3,8,31,2013
2013-08-04,91.95,3,8,31,2013
2013-08-05,91.59,3,8,32,2013
2013-08-06,91.47,3,8,32,2013
2013-08-07,91.34,3,8,32,2013
2013-08-08,91.78,3,8,32,2013
2013-08-09,90.72,3,8,32,2013
2013-08-10,90.72,3,8,32,2013
2013-08-11,90.72,3,8,32,2013
2013-08-12,89.89,3,8,33,2013
2013-08-13,89.4,3,8,33,2013
2013-08-14,88.95,3,8,33,2013
2013-08-15,88.16,3,8,33,2013
2013-08-16,87.91,3,8,33,2013
2013-08-17,87.91,3,8,33,2013
2013-08-18,87.91,3,8,33,2013
2013-08-19,86.92,3,8,34,2013
2013-08-20,86.83,3,8,34,2013
2013-08-21,86.42,3,8,34,2013
2013-08-22,86.98,3,8,34,2013
2013-08-23,87.52,3,8,34,2013
2013-08-24,87.52,3,8,34,2013
2013-08-25,87.52,3,8,34,2013
2013-08-26,87.09,3,8,35,2013
2013-08-27,86.82,3,8,35,2013
2013-08-28,88.84,3,8,35,2013
2013-08-29,87.27,3,8,35,2013
2013-08-30,87.16,3,8,35,2013
2013-08-31,87.16,3,8,35,2013
2013-09-01,87.16,3,9,35,2013
2013-09-02,87.16,3,9,36,2013
2013-09-03,87.15,3,9,36,2013
2013-09-04,87.76,3,9,36,2013
2013-09-05,87.35,3,9,36,2013
2013-09-06,87.25,3,9,36,2013
2013-09-07,87.25,3,9,36,2013
2013-09-08,87.25,3,9,36,2013
2013-09-09,88.04,3,9,37,2013
2013-09-10,87.82,3,9,37,2013
2013-09-11,88.84,3,9,37,2013
2013-09-12,87.98,3,9,37,2013
2013-09-13,88.4,3,9,37,2013
2013-09-14,88.4,3,9,37,2013
2013-09-15,88.4,3,9,37,2013
2013-09-16,88.67,3,9,38,2013
2013-09-17,88.94,3,9,38,2013
2013-09-18,89.58,3,9,38,2013
2013-09-19,89.28,3,9,38,2013
2013-09-20,88.66,3,9,38,2013
2013-09-21,88.66,3,9,38,2013
2013-09-22,88.66,3,9,38,2013
2013-09-23,87.75,3,9,39,2013
2013-09-24,87.36,3,9,39,2013
2013-09-25,87.14,3,9,39,2013
2013-09-26,87.07,3,9,39,2013
2013-09-27,86.9,3,9,39,2013
2013-09-28,86.9,3,9,39,2013
2013-09-29,86.9,3,9,39,2013
2013-09-30,86.04,3,9,40,2013
2013-10-01,86.0,4,10,40,2013
2013-10-02,86.08,4,10,40,2013
2013-10-03,85.5,4,10,40,2013
2013-10-04,86.32,4,10,40,2013
2013-10-05,86.32,4,10,40,2013
2013-10-06,86.32,4,10,40,2013
2013-10-07,85.9,4,10,41,2013
2013-10-08,85.51,4,10,41,2013
2013-10-09,85.16,4,10,41,2013
2013-10-10,86.04,4,10,41,2013
2013-10-11,86.95,4,10,41,2013
2013-10-12,86.95,4,10,41,2013
2013-10-13,86.95,4,10,41,2013
2013-10-14,87.6,4,10,42,2013
2013-10-15,86.79,4,10,42,2013
2013-10-16,87.31,4,10,42,2013
2013-10-17,87.48,4,10,42,2013
2013-10-18,87.55,4,10,42,2013
2013-10-19,87.55,4,10,42,2013
2013-10-20,87.55,4,10,42,2013
2013-10-21,87.23,4,10,43,2013
2013-10-22,87.98,4,10,43,2013
2013-10-23,87.61,4,10,43,2013
2013-10-24,88.42,4,10,43,2013
2013-10-25,87.97,4,10,43,2013
2013-10-26,87.97,4,10,43,2013
2013-10-27,87.97,4,10,43,2013
2013-10-28,88.23,4,10,44,2013
2013-10-29,88.93,4,10,44,2013
2013-10-30,88.81,4,10,44,2013
2013-10-31,89.62,4,10,44,2013
2013-11-01,89.82,4,11,44,2013
2013-11-02,89.82,4,11,44,2013
2013-11-03,89.82,4,11,44,2013
2013-11-04,92.1,4,11,45,2013
2013-11-05,91.99,4,11,45,2013
2013-11-06,93.22,4,11,45,2013
2013-11-07,91.96,4,11,45,2013
2013-11-08,92.73,4,11,45,2013
2013-11-09,92.73,4,11,45,2013
2013-11-10,92.73,4,11,45,2013
2013-11-11,92.96,4,11,46,2013
2013-11-12,92.67,4,11,46,2013
2013-11-13,92.59,4,11,46,2013
2013-11-14,93.22,4,11,46,2013
2013-11-15,95.27,4,11,46,2013
2013-11-16,95.27,4,11,46,2013
2013-11-17,95.27,4,11,46,2013
2013-11-18,95.45,4,11,47,2013
2013-11-19,95.42,4,11,47,2013
2013-11-20,94.68,4,11,47,2013
2013-11-21,94.69,4,11,47,2013
2013-11-22,95.01,4,11,47,2013
2013-11-23,95.01,4,11,47,2013
2013-11-24,95.01,4,11,47,2013
2013-11-25,95.09,4,11,48,2013
2013-11-26,94.27,4,11,48,2013
2013-11-27,93.8,4,11,48,2013
2013-11-28,93.8,4,11,48,2013
2013-11-29,93.48,4,11,48,2013
2013-11-30,93.48,4,11,48,2013
2013-12-01,93.48,4,12,48,2013
2013-12-02,93.52,4,12,49,2013
2013-12-03,94.39,4,12,49,2013
2013-12-04,94.67,4,12,49,2013
2013-12-05,94.13,4,12,49,2013
2013-12-06,95.65,4,12,49,2013
2013-12-07,95.65,4,12,49,2013
2013-12-08,95.65,4,12,49,2013
2013-12-09,95.84,4,12,50,2013
2013-12-10,95.71,4,12,50,2013
2013-12-11,94.26,4,12,50,2013
2013-12-12,95.36,4,12,50,2013
2013-12-13,95.31,4,12,50,2013
2013-12-14,95.31,4,12,50,2013
2013-12-15,95.31,4,12,50,2013
2013-12-16,97.22,4,12,51,2013
2013-12-17,96.75,4,12,51,2013
2013-12-18,99.54,4,12,51,2013
2013-12-19,99.43,4,12,51,2013
2013-12-20,98.68,4,12,51,2013
2013-12-21,98.68,4,12,51,2013
2013-12-22,98.68,4,12,51,2013
2013-12-23,98.51,4,12,52,2013
2013-12-24,99.22,4,12,52,2013
2013-12-25,99.22,4,12,52,2013
2013-12-26,100.9,4,12,52,2013
2013-12-27,101.51,4,12,52,2013
2013-12-28,101.51,4,12,52,2013
2013-12-29,101.51,4,12,52,2013
2013-12-30,100.31,4,12,1,2013
2013-12-31,101.2,4,12,1,2013
2014-01-01,101.2,1,1,1,2014
2014-01-02,99.75,1,1,1,2014
2014-01-03,99.51,1,1,1,2014
2014-01-04,99.51,1,1,1,2014
2014-01-05,99.51,1,1,1,2014
2014-01-06,99.66,1,1,2,2014
2014-01-07,101.07,1,1,2,2014
2014-01-08,100.74,1,1,2,2014
2014-01-09,99.76,1,1,2,2014
2014-01-10,100.52,1,1,2,2014
2014-01-11,100.52,1,1,2,2014
2014-01-12,100.52,1,1,2,2014
2014-01-13,98.55,1,1,3,2014
2014-01-14,99.12,1,1,3,2014
2014-01-15,98.78,1,1,3,2014
2014-01-16,98.94,1,1,3,2014
2014-01-17,99.16,1,1,3,2014
2014-01-18,99.16,1,1,3,2014
2014-01-19,99.16,1,1,3,2014
2014-01-20,99.16,1,1,4,2014
2014-01-21,98.5,1,1,4,2014
2014-01-22,97.88,1,1,4,2014
2014-01-23,96.97,1,1,4,2014
2014-01-24,94.85,1,1,4,2014
2014-01-25,94.85,1,1,4,2014
2014-01-26,94.85,1,1,4,2014
2014-01-27,94.92,1,1,5,2014
2014-01-28,95.65,1,1,5,2014
2014-01-29,95.11,1,1,5,2014
2014-01-30,93.99,1,1,5,2014
2014-01-31,92.16,1,1,5,2014
2014-02-01,92.16,1,2,5,2014
2014-02-02,92.16,1,2,5,2014
2014-02-03,90.05,1,2,6,2014
2014-02-04,90.02,1,2,6,2014
2014-02-05,89.58,1,2,6,2014
2014-02-06,89.8,1,2,6,2014
2014-02-07,90.58,1,2,6,2014
2014-02-08,90.58,1,2,6,2014
2014-02-09,90.58,1,2,6,2014
2014-02-10,89.52,1,2,7,2014
2014-02-11,90.84,1,2,7,2014
2014-02-12,91.08,1,2,7,2014
2014-02-13,91.43,1,2,7,2014
2014-02-14,94.11,1,2,7,2014
2014-02-15,94.11,1,2,7,2014
2014-02-16,94.11,1,2,7,2014
2014-02-17,94.11,1,2,8,2014
2014-02-18,94.07,1,2,8,2014
2014-02-19,93.95,1,2,8,2014
2014-02-20,95.37,1,2,8,2014
2014-02-21,95.03,1,2,8,2014
2014-02-22,95.03,1,2,8,2014
2014-02-23,95.03,1,2,8,2014
2014-02-24,96.44,1,2,9,2014
2014-02-25,96.31,1,2,9,2014
2014-02-26,95.79,1,2,9,2014
2014-02-27,95.84,1,2,9,2014
2014-02-28,96.27,1,2,9,2014
2014-03-01,96.27,1,3,9,2014
2014-03-02,96.27,1,3,9,2014
2014-03-03,95.5,1,3,10,2014
2014-03-04,96.52,1,3,10,2014
2014-03-05,93.8,1,3,10,2014
2014-03-06,93.76,1,3,10,2014
2014-03-07,94.99,1,3,10,2014
2014-03-08,94.99,1,3,10,2014
2014-03-09,94.99,1,3,10,2014
2014-03-10,95.5,1,3,11,2014
2014-03-11,94.01,1,3,11,2014
2014-03-12,94.21,1,3,11,2014
2014-03-13,93.64,1,3,11,2014
2014-03-14,93.47,1,3,11,2014
2014-03-15,93.47,1,3,11,2014
2014-03-16,93.47,1,3,11,2014
2014-03-17,94.32,1,3,12,2014
2014-03-18,94.71,1,3,12,2014
2014-03-19,93.73,1,3,12,2014
2014-03-20,94.58,1,3,12,2014
2014-03-21,94.31,1,3,12,2014
2014-03-22,94.31,1,3,12,2014
2014-03-23,94.31,1,3,12,2014
2014-03-24,94.64,1,3,13,2014
2014-03-25,94.91,1,3,13,2014
2014-03-26,94.7,1,3,13,2014
2014-03-27,96.24,1,3,13,2014
2014-03-28,97.7,1,3,13,2014
2014-03-29,97.7,1,3,13,2014
2014-03-30,97.7,1,3,13,2014
2014-03-31,97.68,1,3,14,2014
2014-04-01,97.73,2,4,14,2014
2014-04-02,97.95,2,4,14,2014
2014-04-03,97.93,2,4,14,2014
2014-04-04,97.36,2,4,14,2014
2014-04-05,97.36,2,4,14,2014
2014-04-06,97.36,2,4,14,2014
2014-04-07,96.78,2,4,15,2014
2014-04-08,97.45,2,4,15,2014
2014-04-09,97.33,2,4,15,2014
2014-04-10,96.78,2,4,15,2014
2014-04-11,96.72,2,4,15,2014
2014-04-12,96.72,2,4,15,2014
2014-04-13,96.72,2,4,15,2014
2014-04-14,97.86,2,4,16,2014
2014-04-15,98.68,2,4,16,2014
2014-04-16,99.94,2,4,16,2014
2014-04-17,100.42,2,4,16,2014
2014-04-18,100.42,2,4,16,2014
2014-04-19,100.42,2,4,16,2014
2014-04-20,100.42,2,4,16,2014
2014-04-21,100.93,2,4,17,2014
2014-04-22,100.37,2,4,17,2014
2014-04-23,100.5,2,4,17,2014
2014-04-24,100.01,2,4,17,2014
2014-04-25,100.41,2,4,17,2014
2014-04-26,100.41,2,4,17,2014
2014-04-27,100.41,2,4,17,2014
2014-04-28,101.17,2,4,18,2014
2014-04-29,101.45,2,4,18,2014
2014-04-30,102.41,2,4,18,2014
2014-05-01,101.41,2,5,18,2014
2014-05-02,102.01,2,5,18,2014
2014-05-03,102.01,2,5,18,2014
2014-05-04,102.01,2,5,18,2014
2014-05-05,102.91,2,5,19,2014
2014-05-06,102.67,2,5,19,2014
2014-05-07,103.11,2,5,19,2014
2014-05-08,102.32,2,5,19,2014
2014-05-09,101.95,2,5,19,2014
2014-05-10,101.95,2,5,19,2014
2014-05-11,101.95,2,5,19,2014
2014-05-12,102.23,2,5,20,2014
2014-05-13,102.36,2,5,20,2014
2014-05-14,102.29,2,5,20,2014
2014-05-15,100.78,2,5,20,2014
2014-05-16,100.74,2,5,20,2014
2014-05-17,100.74,2,5,20,2014
2014-05-18,100.74,2,5,20,2014
2014-05-19,100.87,2,5,21,2014
2014-05-20,100.67,2,5,21,2014
2014-05-21,102.03,2,5,21,2014
2014-05-22,101.5,2,5,21,2014
2014-05-23,101.32,2,5,21,2014
2014-05-24,101.32,2,5,21,2014
2014-05-25,101.32,2,5,21,2014
2014-05-26,101.32,2,5,22,2014
2014-05-27,101.36,2,5,22,2014
2014-05-28,101.06,2,5,22,2014
2014-05-29,101.27,2,5,22,2014
2014-05-30,100.53,2,5,22,2014
2014-05-31,100.53,2,5,22,2014
2014-06-01,100.53,2,6,22,2014
2014-06-02,99.94,2,6,23,2014
2014-06-03,100.39,2,6,23,2014
2014-06-04,100.04,2,6,23,2014
2014-06-05,100.55,2,6,23,2014
2014-06-06,101.6,2,6,23,2014
2014-06-07,101.6,2,6,23,2014
2014-06-08,101.6,2,6,23,2014
2014-06-09,101.52,2,6,24,2014
2014-06-10,101.46,2,6,24,2014
2014-06-11,101.95,2,6,24,2014
2014-06-12,101.66,2,6,24,2014
2014-06-13,102.65,2,6,24,2014
2014-06-14,102.65,2,6,24,2014
2014-06-15,102.65,2,6,24,2014
2014-06-16,102.92,2,6,25,2014
2014-06-17,102.42,2,6,25,2014
2014-06-18,102.73,2,6,25,2014
2014-06-19,102.63,2,6,25,2014
2014-06-20,103.83,2,6,25,2014
2014-06-21,103.83,2,6,25,2014
2014-06-22,103.83,2,6,25,2014
2014-06-23,104.38,2,6,26,2014
2014-06-24,102.73,2,6,26,2014
2014-06-25,102.14,2,6,26,2014
2014-06-26,102.03,2,6,26,2014
2014-06-27,101.21,2,6,26,2014
2014-06-28,101.21,2,6,26,2014
2014-06-29,101.21,2,6,26,2014
2014-06-30,100.68,2,6,27,2014
2014-07-01,101.36,3,7,27,2014
2014-07-02,101.57,3,7,27,2014
2014-07-03,102.59,3,7,27,2014
2014-07-04,102.59,3,7,27,2014
2014-07-05,102.59,3,7,27,2014
2014-07-06,102.59,3,7,27,2014
2014-07-07,102.65,3,7,28,2014
2014-07-08,102.83,3,7,28,2014
2014-07-09,103.55,3,7,28,2014
2014-07-10,102.57,3,7,28,2014
2014-07-11,101.74,3,7,28,2014
2014-07-12,101.74,3,7,28,2014
